ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?"
1049708800,2022-01-10 12:57:56,2022-01-10 12:57:56,Женский,30-49,сельский населённый пункт,female_30_49,Наркозависимого,,,Иммигранта,,,Скорее не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,10.0,8.0,10.0,7.0,10.0,10.0,7.0,1.0,10.0,8.0,КПРФ
1049708223,2022-01-10 12:57:23,2022-01-10 12:57:23,Женский,30-49,посёлок городского типа,female_30_49,Наркозависимого,,,,,,Затрудняюсь ответить,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,5.0,1.0,10.0,10.0,5.0,1.0,1.0,1.0,КПРФ
1049706473,2022-01-10 12:55:41,2022-01-10 12:55:41,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Затрудняюсь ответить,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,5.0,7.0,10.0,8.0,10.0,10.0,1.0,5.0,10.0,1.0,ЛДПР
1049705409,2022-01-10 12:54:33,2022-01-10 12:54:33,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,Человека другой религии,,Затрудняюсь ответить,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Затрудняюсь ответить,Не одобряю,Затрудняюсь ответить,Запретить приезжать сюда из других стран,Затрудняюсь ответить,1.0,10.0,5.0,10.0,5.0,10.0,10.0,7.0,10.0,10.0,10.0,КПРФ
1049705077,2022-01-10 12:54:13,2022-01-10 12:54:13,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,3.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,Партия Роста
1049704421,2022-01-10 12:53:37,2022-01-10 12:53:37,Женский,30-49,средний город (50-100 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее согласен,Одобряю,Затрудняюсь ответить,Запретить приезжать сюда из других стран,Скорее доверяю,1.0,3.0,3.0,5.0,1.0,8.0,8.0,8.0,1.0,5.0,1.0,Справедливая Россия - За Правду
1049704381,2022-01-10 12:53:35,2022-01-10 12:53:35,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Скорее не согласен,Затрудняюсь ответить,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,Запретить приезжать сюда из других стран,Абсолютно не доверяю,3.0,1.0,3.0,3.0,5.0,2.0,5.0,5.0,1.0,5.0,1.0,Справедливая Россия - За Правду
1049704080,2022-01-10 12:53:18,2022-01-10 12:53:18,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Запретить приезжать сюда из других стран,Затрудняюсь ответить,1.0,1.0,1.0,3.0,1.0,3.0,5.0,3.0,2.0,2.0,1.0,Зелёные
1049703709,2022-01-10 12:52:57,2022-01-10 12:52:57,Женский,30-49,средний город (50-100 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,5.0,2.0,7.0,5.0,2.0,8.0,7.0,1.0,1.0,5.0,Единая Россия
1049701337,2022-01-10 12:50:42,2022-01-10 12:50:42,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее согласен,Затрудняюсь ответить,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,1.0,7.0,7.0,6.0,1.0,10.0,2.0,8.0,3.0,6.0,6.0,Единая Россия
1049700814,2022-01-10 12:50:15,2022-01-10 12:50:15,Женский,30-49,малый город (до 50 тыс. жителей),female_30_49,Наркозависимого,,,Иммигранта,,,Скорее согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Скорее не доверяю,Скорее согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,6.0,7.0,10.0,6.0,10.0,10.0,5.0,6.0,9.0,8.0,КПРФ
1049700511,2022-01-10 12:49:57,2022-01-10 12:49:57,Мужской,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,Иммигранта,,,Скорее не согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,4.0,1.0,7.0,5.0,10.0,8.0,6.0,6.0,10.0,6.0,КПРФ
